page,text,p,start,end,type,description
133,Romanesque,4,291,301,NORP,Nationalities or religious or political groups
133,Vallombrosa,4,326,337,GPE,"Countries, cities, states"
133,Poggio,4,355,361,GPE,"Countries, cities, states"
133,Loro Ciuffena,4,369,382,FAC,"Buildings, airports, highways, bridges, etc."
133,a beautiful day,5,7,22,DATE,Absolute or relative dates or periods
134,"Wednesday, April 21, 1915",2,0,25,DATE,Absolute or relative dates or periods
134,Benn,4,0,4,PERSON,"People, including fictional"
134,War,4,44,47,EVENT,"Named hurricanes, battles, wars, sports events, etc."
134,this summer,4,57,68,DATE,Absolute or relative dates or periods
138,"Sunday, April 25, 1915",2,0,22,DATE,Absolute or relative dates or periods
138,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
138,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
138,Naima,3,31,36,GPE,"Countries, cities, states"
138,Bicci di Lorenzo,6,23,39,WORK_OF_ART,"Titles of books, songs, etc."
139,"Monday, April 26, 1915",2,0,22,DATE,Absolute or relative dates or periods
139,Hot and sultry,3,0,14,PERSON,"People, including fictional"
139,Geoffrey,5,2,10,PERSON,"People, including fictional"
139,Yoï,5,231,234,PERSON,"People, including fictional"
139,Dott. De Nicola,5,265,280,ORG,"Companies, agencies, institutions, etc."
139,Geoffrey,5,282,290,PERSON,"People, including fictional"
139,Sybil,5,315,320,PERSON,"People, including fictional"
139,the night,5,331,340,TIME,Times smaller than a day
139,Lina,6,22,26,PERSON,"People, including fictional"
139,Horne,6,35,40,PERSON,"People, including fictional"
139,Palazzo,6,47,54,FAC,"Buildings, airports, highways, bridges, etc."
139,Mascha von Heiroth,6,100,118,PERSON,"People, including fictional"
139,de Heiroth,6,124,134,PERSON,"People, including fictional"
139,Lina,6,140,144,PERSON,"People, including fictional"
139,Yoï,6,170,173,PERSON,"People, including fictional"
140,"Tuesday, April 27, 1915",2,0,23,DATE,Absolute or relative dates or periods
140,Hotel Brufani Perugia,2,25,46,FAC,"Buildings, airports, highways, bridges, etc."
140,Geoffrey,5,15,23,PERSON,"People, including fictional"
140,Cecil,5,28,33,PERSON,"People, including fictional"
140,BB,5,35,37,PERSON,"People, including fictional"
140,Sybil,5,42,47,PERSON,"People, including fictional"
140,Montevarchi,5,78,89,GPE,"Countries, cities, states"
140,Borgo Sansepolcro,5,119,136,GPE,"Countries, cities, states"
140,a glorious evening,5,146,164,TIME,Times smaller than a day
140,Montone,5,169,176,GPE,"Countries, cities, states"
140,Loeser,5,197,203,PERSON,"People, including fictional"
140,Perugia,5,207,214,GPE,"Countries, cities, states"
141,"Wednesday, April 28, 1915",2,0,25,DATE,Absolute or relative dates or periods
141,Hotel Brufani Perugia,2,27,48,FAC,"Buildings, airports, highways, bridges, etc."
141,Cecil,5,12,17,PERSON,"People, including fictional"
141,Geoffrey,5,22,30,PERSON,"People, including fictional"
141,Chiusi,5,34,40,GPE,"Countries, cities, states"
141,Sarteano,5,45,53,GPE,"Countries, cities, states"
141,Cecil,5,108,113,PERSON,"People, including fictional"
141,Cortona,5,117,124,GPE,"Countries, cities, states"
141,The Lake of Thrasymenus,5,136,159,LOC,"Non-GPE locations, mountain ranges, bodies of water"
142,"Thursday, April 29, 1915",2,0,24,DATE,Absolute or relative dates or periods
142,Hotel Brufani Perugia,2,26,47,FAC,"Buildings, airports, highways, bridges, etc."
142,Spoleto,5,11,18,FAC,"Buildings, airports, highways, bridges, etc."
142,Mem,5,34,37,PERSON,"People, including fictional"
142,the Hotel Lucini,5,55,71,FAC,"Buildings, airports, highways, bridges, etc."
142,the Val di Nera,6,5,20,FAC,"Buildings, airports, highways, bridges, etc."
142,Terni,6,24,29,GPE,"Countries, cities, states"
142,Aquasparta,6,34,44,WORK_OF_ART,"Titles of books, songs, etc."
142,Cure,6,51,55,WORK_OF_ART,"Titles of books, songs, etc."
143,"Friday, April 30, 1915",2,0,22,DATE,Absolute or relative dates or periods
143,Hotel Brufani Perugia,2,24,45,FAC,"Buildings, airports, highways, bridges, etc."
143,Gualdo Tadino,5,13,26,PERSON,"People, including fictional"
143,Castello,5,57,65,FAC,"Buildings, airports, highways, bridges, etc."
143,Nocera,5,92,98,FAC,"Buildings, airports, highways, bridges, etc."
143,Trevi,5,111,116,FAC,"Buildings, airports, highways, bridges, etc."
143,Sybil,6,0,5,PERSON,"People, including fictional"
143,Rupert Brooke,7,2,15,PERSON,"People, including fictional"
143,Lemnos,7,28,34,LOC,"Non-GPE locations, mountain ranges, bodies of water"
143,Geoffrey,7,36,44,PERSON,"People, including fictional"
144,"Saturday, May1, 1915",2,0,20,DATE,Absolute or relative dates or periods
144,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
144,Perugia,7,34,41,GPE,"Countries, cities, states"
144,Church,7,59,65,FAC,"Buildings, airports, highways, bridges, etc."
144,Cortona,7,72,79,GPE,"Countries, cities, states"
144,Salvemini,8,0,9,PERSON,"People, including fictional"
144,Italy,8,55,60,GPE,"Countries, cities, states"
144,Allies,8,95,101,NORP,Nationalities or religious or political groups
144,Germans,8,122,129,NORP,Nationalities or religious or political groups
145,"Sunday, May 2, 1915",2,0,19,DATE,Absolute or relative dates or periods
145,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
145,Cecil Pinsent,3,16,29,PERSON,"People, including fictional"
145,Bernhard,6,34,42,PERSON,"People, including fictional"
145,Ross,6,62,66,PERSON,"People, including fictional"
145,Geoffrey,6,68,76,PERSON,"People, including fictional"
146,"Monday, May 3, 1915",2,0,19,DATE,Absolute or relative dates or periods
146,day,4,8,11,DATE,Absolute or relative dates or periods
146,Margaret,4,22,30,PERSON,"People, including fictional"
146,Vida Bispham,4,57,69,PERSON,"People, including fictional"
146,BB Yoï,4,83,89,ORG,"Companies, agencies, institutions, etc."
146,Nello,4,94,99,PERSON,"People, including fictional"
146,Mascha,4,104,110,PERSON,"People, including fictional"
146,Travers-Borgström,4,138,155,PERSON,"People, including fictional"
146,Geoffrey,4,170,178,PERSON,"People, including fictional"
146,Sybil,4,214,219,PERSON,"People, including fictional"
146,Yoï,5,0,3,PERSON,"People, including fictional"
146,Nello,5,31,36,PERSON,"People, including fictional"
146,English,5,79,86,NORP,Nationalities or religious or political groups
147,"Tuesday, May 4, 1915",2,0,20,DATE,Absolute or relative dates or periods
148,"Wednesday, May 5, 1915",2,0,22,DATE,Absolute or relative dates or periods
148,Geoffrey Scott,3,0,14,PERSON,"People, including fictional"
148,Geoffrey,6,2,10,PERSON,"People, including fictional"
148,BB,6,21,23,ORG,"Companies, agencies, institutions, etc."
148,Bellini,6,26,33,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
148,Benn,7,4,8,PERSON,"People, including fictional"
148,Lina,7,42,46,PERSON,"People, including fictional"
148,Ross,7,56,60,PERSON,"People, including fictional"
148,BB,7,107,109,PERSON,"People, including fictional"
148,Sybil,7,132,137,PERSON,"People, including fictional"
149,"Thursday, May 6, 1915",2,0,21,DATE,Absolute or relative dates or periods
149,BB,5,10,12,ORG,"Companies, agencies, institutions, etc."
149,Bellini,5,15,22,PRODUCT,"Objects, vehicles, foods, etc. (not services)"
149,morning,5,26,33,TIME,Times smaller than a day
149,Sybil,6,2,7,GPE,"Countries, cities, states"
149,Ady,9,3,6,PERSON,"People, including fictional"
149,Placci,9,8,14,PERSON,"People, including fictional"
149,Consolo,9,16,23,PERSON,"People, including fictional"
149,Ross,9,43,47,PERSON,"People, including fictional"
149,Lina,9,52,56,PERSON,"People, including fictional"
150,"Friday, May 7, 1915",2,0,19,DATE,Absolute or relative dates or periods
150,BB,5,10,12,ORG,"Companies, agencies, institutions, etc."
150,Bellini,5,15,22,PERSON,"People, including fictional"
150,the morning,5,26,37,TIME,Times smaller than a day
150,Yoï,5,44,47,PERSON,"People, including fictional"
150,Nello,5,52,57,PERSON,"People, including fictional"
150,Stan,5,62,66,PERSON,"People, including fictional"
150,Montefiano,5,74,84,GPE,"Countries, cities, states"
150,Yoï,5,92,95,PERSON,"People, including fictional"
150,the summer,5,112,122,DATE,Absolute or relative dates or periods
150,Stan,5,151,155,PERSON,"People, including fictional"
150,Gordon Craig,5,196,208,PERSON,"People, including fictional"
150,Sybil,6,2,7,PERSON,"People, including fictional"
150,Luchaire,6,16,24,PERSON,"People, including fictional"
150,Salvemini,6,29,38,PERSON,"People, including fictional"
150,Salvemini,6,55,64,PERSON,"People, including fictional"
167,"Monday, May 24, 1915",2,0,20,DATE,Absolute or relative dates or periods
167,Austria,3,9,16,GPE,"Countries, cities, states"
168,"Tuesday, May 25, 1915",2,0,21,DATE,Absolute or relative dates or periods
168,Urbino Albergo d’Italia,3,0,23,PERSON,"People, including fictional"
168,BB,5,25,27,PERSON,"People, including fictional"
168,Sybil,5,32,37,PERSON,"People, including fictional"
168,Parry,5,59,64,PERSON,"People, including fictional"
168,Sybil,5,71,76,PERSON,"People, including fictional"
168,Lenty,5,85,90,PERSON,"People, including fictional"
168,Geoffrey,5,96,104,PERSON,"People, including fictional"
168,Cecil,5,132,137,PERSON,"People, including fictional"
168,Eliza,5,152,157,PERSON,"People, including fictional"
168,about 11,5,167,175,TIME,Times smaller than a day
168,Rignano,5,191,198,GPE,"Countries, cities, states"
168,Borgo Sansepolcro,5,215,232,GPE,"Countries, cities, states"
168,Urbino,5,267,273,GPE,"Countries, cities, states"
168,Ancona,5,307,313,GPE,"Countries, cities, states"
169,"Wednesday, May 26, 1915",2,0,23,DATE,Absolute or relative dates or periods
169,Hotel Brufani Perugia,2,25,46,FAC,"Buildings, airports, highways, bridges, etc."
169,German,4,40,46,NORP,Nationalities or religious or political groups
169,Sybil,6,0,5,PERSON,"People, including fictional"
169,the Marchese Imperiali,6,20,42,PERSON,"People, including fictional"
169,Rome,6,58,62,GPE,"Countries, cities, states"
169,Perugia,8,11,18,GPE,"Countries, cities, states"
170,"Thursday, May 27, 1915",2,0,22,DATE,Absolute or relative dates or periods
170,Hotel Brufani Perugia,2,24,45,FAC,"Buildings, airports, highways, bridges, etc."
170,Sybil,4,1,6,PERSON,"People, including fictional"
170,all day,4,15,22,DATE,Absolute or relative dates or periods
170,Mongiovino,4,38,48,GPE,"Countries, cities, states"
170,Church,4,60,66,FAC,"Buildings, airports, highways, bridges, etc."
170,Panicale,4,100,108,FAC,"Buildings, airports, highways, bridges, etc."
170,Loesers,5,37,44,PERSON,"People, including fictional"
170,pro-German,5,53,63,NORP,Nationalities or religious or political groups
170,BB,5,102,104,ORG,"Companies, agencies, institutions, etc."
171,"Friday, May 28, 1915",2,0,20,DATE,Absolute or relative dates or periods
171,Narni,2,22,27,GPE,"Countries, cities, states"
171,A beautiful day,3,0,15,DATE,Absolute or relative dates or periods
171,Cerqueto,3,28,36,FAC,"Buildings, airports, highways, bridges, etc."
171,Perugino fresco,3,53,68,WORK_OF_ART,"Titles of books, songs, etc."
171,Amelia,3,100,106,GPE,"Countries, cities, states"
171,Guardea,3,110,117,GPE,"Countries, cities, states"
172,"Saturday May 29, 1915",2,0,21,DATE,Absolute or relative dates or periods
172,Hotel d’Italie,2,23,37,FAC,"Buildings, airports, highways, bridges, etc."
172,Aquila,2,39,45,GPE,"Countries, cities, states"
172,Terni,4,23,28,GPE,"Countries, cities, states"
172,Piediluco,4,33,42,FAC,"Buildings, airports, highways, bridges, etc."
173,"Sunday, May 30, 1915",2,0,20,DATE,Absolute or relative dates or periods
173,"Hotel d’Italie,",2,22,37,FAC,"Buildings, airports, highways, bridges, etc."
173,Aquila,2,38,44,GPE,"Countries, cities, states"
173,Aquila,4,4,10,GPE,"Countries, cities, states"
173,Assergi,4,24,31,GPE,"Countries, cities, states"
173,the Gran Sasso,4,83,97,FAC,"Buildings, airports, highways, bridges, etc."
173,"Monday, May 31, 1915",5,0,20,DATE,Absolute or relative dates or periods
173,Castello Ari Prov. di Chieti,5,22,50,FAC,"Buildings, airports, highways, bridges, etc."
173,BB,7,0,2,PERSON,"People, including fictional"
173,Church,7,40,46,FAC,"Buildings, airports, highways, bridges, etc."
173,yesterday,7,79,88,DATE,Absolute or relative dates or periods
173,Today,7,90,95,DATE,Absolute or relative dates or periods
173,Capistrano,8,13,23,GPE,"Countries, cities, states"
173,Popoli,8,39,45,GPE,"Countries, cities, states"
173,San Clemente,8,81,93,FAC,"Buildings, airports, highways, bridges, etc."
173,Casavera,8,97,105,GPE,"Countries, cities, states"
173,Chieti,8,123,129,GPE,"Countries, cities, states"
173,English,8,163,170,NORP,Nationalities or religious or political groups
173,BB,8,190,192,PERSON,"People, including fictional"
173,Carnegy Johnson,8,213,228,PERSON,"People, including fictional"
175,"Tuesday, June 1, 1915,",2,0,22,DATE,Absolute or relative dates or periods
175,Castello Ari Prov. di Chieti,2,25,53,FAC,"Buildings, airports, highways, bridges, etc."
175,All morning,3,0,11,TIME,Times smaller than a day
175,Chieti,3,41,47,GPE,"Countries, cities, states"
175,Atri,3,65,69,GPE,"Countries, cities, states"
175,Penna,3,105,110,GPE,"Countries, cities, states"
175,Geoffrey,3,133,141,PERSON,"People, including fictional"
176,"Wednesday, June 2, 1915",2,0,23,DATE,Absolute or relative dates or periods
176,Albergo Pace,2,25,37,ORG,"Companies, agencies, institutions, etc."
176,Scanno,2,39,45,GPE,"Countries, cities, states"
176,Sybil,4,0,5,PERSON,"People, including fictional"
176,BB,4,26,28,PERSON,"People, including fictional"
176,Sulmona,4,106,113,GPE,"Countries, cities, states"
176,Guardiagrele,5,13,25,GPE,"Countries, cities, states"
176,Pescocostanzo,5,29,42,GPE,"Countries, cities, states"
176,Maiella,5,71,78,FAC,"Buildings, airports, highways, bridges, etc."
177,"Thursday, June 3, 1915",2,0,22,DATE,Absolute or relative dates or periods
177,Grand Hotel,2,24,35,FAC,"Buildings, airports, highways, bridges, etc."
177,Rome,2,36,40,GPE,"Countries, cities, states"
177,Sybil,3,0,5,PERSON,"People, including fictional"
177,Sulmona,3,38,45,GPE,"Countries, cities, states"
177,Parry,3,85,90,PERSON,"People, including fictional"
177,Tivoli,4,10,16,GPE,"Countries, cities, states"
177,Avezzano,4,21,29,GPE,"Countries, cities, states"
177,Tagliacozzo,4,31,42,GPE,"Countries, cities, states"
177,Carsoli,4,44,51,GPE,"Countries, cities, states"
177,Carsoli,4,53,60,GPE,"Countries, cities, states"
177,Sybil,4,77,82,PERSON,"People, including fictional"
177,Tivoli,4,113,119,GPE,"Countries, cities, states"
177,Rome,4,131,135,GPE,"Countries, cities, states"
177,about 10,4,136,144,TIME,Times smaller than a day
178,"Friday, June 4, 1915",2,0,20,DATE,Absolute or relative dates or periods
178,Grand Hotel,2,22,33,FAC,"Buildings, airports, highways, bridges, etc."
178,Rome,2,34,38,GPE,"Countries, cities, states"
178,Cecil,3,0,5,PERSON,"People, including fictional"
178,2:20,3,18,22,TIME,Times smaller than a day
179,"Saturday, June 5, 1915",2,0,22,DATE,Absolute or relative dates or periods
179,Grand Hotel,2,24,35,ORG,"Companies, agencies, institutions, etc."
179,Rome,2,36,40,GPE,"Countries, cities, states"
179,Jay,4,11,14,PERSON,"People, including fictional"
179,1st,4,18,21,ORDINAL,"""first"", ""second"", etc."
179,American,4,35,43,NORP,Nationalities or religious or political groups
180,"Sunday, June, 6 1915",2,0,20,DATE,Absolute or relative dates or periods
180,Grand Hotel,2,22,33,FAC,"Buildings, airports, highways, bridges, etc."
180,Rome,2,34,38,GPE,"Countries, cities, states"
180,Rodds,3,35,40,PERSON,"People, including fictional"
180,Geoffrey,4,0,8,PERSON,"People, including fictional"
180,Villa Livia,4,25,36,FAC,"Buildings, airports, highways, bridges, etc."
181,"Monday, June 7, 1915",2,0,20,DATE,Absolute or relative dates or periods
181,Grand Hotel,2,22,33,ORG,"Companies, agencies, institutions, etc."
181,Rome,2,34,38,GPE,"Countries, cities, states"
181,Nelson Gays,4,11,22,PERSON,"People, including fictional"
181,American,4,31,39,NORP,Nationalities or religious or political groups
181,Page,4,56,60,PERSON,"People, including fictional"
181,Geoffrey,5,2,10,PERSON,"People, including fictional"
181,Strong,5,35,41,PERSON,"People, including fictional"
181,the British School,5,45,63,FAC,"Buildings, airports, highways, bridges, etc."
182,"Tuesday, June 8, 1915",2,0,21,DATE,Absolute or relative dates or periods
182,Grand Hotel,2,23,34,ORG,"Companies, agencies, institutions, etc."
182,Rome,2,35,39,GPE,"Countries, cities, states"
182,Sybil,4,0,5,PERSON,"People, including fictional"
182,afternoon,4,13,22,TIME,Times smaller than a day
182,Eugenie Strong,4,24,38,PERSON,"People, including fictional"
182,Frascati,5,20,28,FAC,"Buildings, airports, highways, bridges, etc."
182,Geoffrey,5,33,41,PERSON,"People, including fictional"
182,the Villa Aldobrandini,5,52,74,FAC,"Buildings, airports, highways, bridges, etc."
182,Frascati,5,116,124,FAC,"Buildings, airports, highways, bridges, etc."
182,M. Peters,6,2,11,PERSON,"People, including fictional"
183,"Wednesday, June 9, 1915",2,0,23,DATE,Absolute or relative dates or periods
183,Grand Hotel,2,25,36,FAC,"Buildings, airports, highways, bridges, etc."
183,Rome,2,37,41,GPE,"Countries, cities, states"
183,Marconi,4,0,7,PERSON,"People, including fictional"
183,Inez Milholland Boissevain,4,12,38,PERSON,"People, including fictional"
183,McClure,4,63,70,PERSON,"People, including fictional"
183,Times,4,90,95,ORG,"Companies, agencies, institutions, etc."
183,Terme,5,13,18,GPE,"Countries, cities, states"
186,"Saturday, June 12, 1915",2,0,23,DATE,Absolute or relative dates or periods
186,Grand Hotel,2,25,36,ORG,"Companies, agencies, institutions, etc."
186,Rome,2,37,41,GPE,"Countries, cities, states"
186,Ines,4,1,5,WORK_OF_ART,"Titles of books, songs, etc."
186,Germans,4,46,53,NORP,Nationalities or religious or political groups
186,Forum,5,44,49,FAC,"Buildings, airports, highways, bridges, etc."
186,morning,5,76,83,TIME,Times smaller than a day
187,"Sunday, June 13, 1915",2,0,21,DATE,Absolute or relative dates or periods
187,Grand Hotel,2,23,34,ORG,"Companies, agencies, institutions, etc."
187,Rome,2,35,39,GPE,"Countries, cities, states"
187,Palazzo della Fonte Fiuggi,3,0,26,FAC,"Buildings, airports, highways, bridges, etc."
187,S. Prassede,5,4,15,PERSON,"People, including fictional"
187,S.M. Sopra Minerva,5,17,35,PERSON,"People, including fictional"
187,Palestrina,6,23,33,FAC,"Buildings, airports, highways, bridges, etc."
187,Palestrina,6,56,66,FAC,"Buildings, airports, highways, bridges, etc."
187,Capranica,6,70,79,FAC,"Buildings, airports, highways, bridges, etc."
217,"Tuesday, July 13, 1915",2,0,22,DATE,Absolute or relative dates or periods
217,Paris,4,9,14,GPE,"Countries, cities, states"
217,BB,4,16,18,PERSON,"People, including fictional"
217,Geoffrey,4,39,47,PERSON,"People, including fictional"
217,Sybil,4,52,57,PERSON,"People, including fictional"
217,Cecil,4,59,64,PERSON,"People, including fictional"
217,Xmas,4,123,127,DATE,Absolute or relative dates or periods
218,"Wednesday, July 14, 1915",2,0,24,DATE,Absolute or relative dates or periods
218,Pisa,3,0,4,GPE,"Countries, cities, states"
219,"Thursday, July 15, 1915",2,0,23,DATE,Absolute or relative dates or periods
219,53,2,25,27,CARDINAL,Numerals that do not fall under another type
219,Rue de Varenne,2,28,42,FAC,"Buildings, airports, highways, bridges, etc."
219,Paris,3,0,5,GPE,"Countries, cities, states"
219,Wharton,3,14,21,PERSON,"People, including fictional"
219,53,4,0,2,CARDINAL,Numerals that do not fall under another type
219,Rue de Varenne,4,3,17,FAC,"Buildings, airports, highways, bridges, etc."
220,"Friday, July 16, 1915",2,0,21,DATE,Absolute or relative dates or periods
220,53,2,23,25,CARDINAL,Numerals that do not fall under another type
220,Rue de Varenne,2,26,40,FAC,"Buildings, airports, highways, bridges, etc."
220,Reinach,4,15,22,PERSON,"People, including fictional"
220,di Cossé,5,18,26,PERSON,"People, including fictional"
220,Schlumberger,5,33,45,PERSON,"People, including fictional"
221,"Saturday, July 17, 1915",2,0,23,DATE,Absolute or relative dates or periods
221,53,2,25,27,CARDINAL,Numerals that do not fall under another type
221,Rue de Varenne Paris,2,28,48,FAC,"Buildings, airports, highways, bridges, etc."
221,Cameron,4,15,22,PERSON,"People, including fictional"
222,"Sunday, July 18, 1915",2,0,21,DATE,Absolute or relative dates or periods
222,53,2,23,25,CARDINAL,Numerals that do not fall under another type
222,Rue de Varenne,2,26,40,FAC,"Buildings, airports, highways, bridges, etc."
222,Paris,2,41,46,GPE,"Countries, cities, states"
222,London,3,11,17,GPE,"Countries, cities, states"
222,Ray,5,3,6,PERSON,"People, including fictional"
222,96,5,10,12,CARDINAL,Numerals that do not fall under another type
222,South Hill Park,5,13,28,LOC,"Non-GPE locations, mountain ranges, bodies of water"
222,Hampstead,5,29,38,GPE,"Countries, cities, states"
223,"Monday, July 19, 1915",2,0,21,DATE,Absolute or relative dates or periods
223,96,2,23,25,CARDINAL,Numerals that do not fall under another type
223,South Hill Park,2,26,41,FAC,"Buildings, airports, highways, bridges, etc."
223,Hampstead,2,42,51,GPE,"Countries, cities, states"
223,London,2,52,58,GPE,"Countries, cities, states"
223,Barbara,4,0,7,PERSON,"People, including fictional"
223,first,4,37,42,ORDINAL,"""first"", ""second"", etc."
223,Julia,4,73,78,PERSON,"People, including fictional"
224,"Tuesday, July 20, 1915",2,0,22,DATE,Absolute or relative dates or periods
224,96,2,24,26,CARDINAL,Numerals that do not fall under another type
224,South Hill Park,2,27,42,FAC,"Buildings, airports, highways, bridges, etc."
224,Hampstead,2,43,52,GPE,"Countries, cities, states"
224,London,2,53,59,GPE,"Countries, cities, states"
224,"Wednesday, July 21, 1915",5,0,24,DATE,Absolute or relative dates or periods
224,96,5,26,28,CARDINAL,Numerals that do not fall under another type
224,South Hill Park,5,29,44,FAC,"Buildings, airports, highways, bridges, etc."
224,Hampstead,5,45,54,GPE,"Countries, cities, states"
224,London,5,55,61,GPE,"Countries, cities, states"
224,"Thursday, July 22, 191",7,0,22,DATE,Absolute or relative dates or periods
224,96,7,24,26,CARDINAL,Numerals that do not fall under another type
224,South Hill Park,7,27,42,FAC,"Buildings, airports, highways, bridges, etc."
224,Hampstead,7,43,52,GPE,"Countries, cities, states"
224,London,7,53,59,GPE,"Countries, cities, states"
224,5,7,60,61,CARDINAL,Numerals that do not fall under another type
227,"Friday, July 23, 1915",2,0,21,DATE,Absolute or relative dates or periods
227,96,2,23,25,CARDINAL,Numerals that do not fall under another type
227,South Hill Park,2,26,41,FAC,"Buildings, airports, highways, bridges, etc."
227,Hampstead,2,42,51,GPE,"Countries, cities, states"
227,London,2,52,58,GPE,"Countries, cities, states"
228,"Saturday, July 24, 1915",2,0,23,DATE,Absolute or relative dates or periods
228,96,2,25,27,CARDINAL,Numerals that do not fall under another type
228,South Hill Park,2,28,43,FAC,"Buildings, airports, highways, bridges, etc."
228,Hampstead,2,44,53,GPE,"Countries, cities, states"
228,London,2,54,60,GPE,"Countries, cities, states"
228,Ray,4,7,10,PERSON,"People, including fictional"
228,Oliver,4,13,19,PERSON,"People, including fictional"
229,"Sunday, July 25, 1915",2,0,21,DATE,Absolute or relative dates or periods
229,96,2,23,25,CARDINAL,Numerals that do not fall under another type
229,South Hill Park,2,26,41,FAC,"Buildings, airports, highways, bridges, etc."
229,Hampstead,2,42,51,GPE,"Countries, cities, states"
229,London,2,52,58,GPE,"Countries, cities, states"
230,"Monday, July 26, 1915",2,0,21,DATE,Absolute or relative dates or periods
230,Ford Place,2,23,33,FAC,"Buildings, airports, highways, bridges, etc."
230,London,2,34,40,GPE,"Countries, cities, states"
230,Barbara,4,15,22,PERSON,"People, including fictional"
234,"Friday, July 30, 1915",2,0,21,DATE,Absolute or relative dates or periods
234,Ford Place Arundel,2,23,41,FAC,"Buildings, airports, highways, bridges, etc."
234,Ray,4,0,3,PERSON,"People, including fictional"
234,Oliver,4,8,14,PERSON,"People, including fictional"
234,Karin,4,16,21,PERSON,"People, including fictional"
234,Adrian,4,26,32,PERSON,"People, including fictional"
234,weekend,4,38,45,DATE,Absolute or relative dates or periods
234,Bank Holiday,4,50,62,EVENT,"Named hurricanes, battles, wars, sports events, etc."
258,"Monday, August 23, 1915",2,0,23,DATE,Absolute or relative dates or periods
258,Landsdowner,2,25,36,GPE,"Countries, cities, states"
258,Grove House,3,0,11,PERSON,"People, including fictional"
258,Alys,3,17,21,PERSON,"People, including fictional"
258,Barbara,3,26,33,PERSON,"People, including fictional"
258,Barbara,5,7,14,PERSON,"People, including fictional"
258,a week,5,36,42,DATE,Absolute or relative dates or periods
270,"Saturday, September 4, 1915",2,0,27,DATE,Absolute or relative dates or periods
270,Bath,2,29,33,GPE,"Countries, cities, states"
270,Logan,3,0,5,PERSON,"People, including fictional"
270,Alys,3,10,14,PERSON,"People, including fictional"
270,Elizabeth Stewart,3,34,51,PERSON,"People, including fictional"
270,Mary,3,61,65,PERSON,"People, including fictional"
270,second,3,101,107,ORDINAL,"""first"", ""second"", etc."
270,Cairns,3,183,189,PERSON,"People, including fictional"
270,Belgians,3,234,242,NORP,Nationalities or religious or political groups
270,Congo,3,276,281,GPE,"Countries, cities, states"
271,"Sunday, September 5, 1915",2,0,25,DATE,Absolute or relative dates or periods
271,Bath,2,27,31,GPE,"Countries, cities, states"
271,Bedminster,4,14,24,GPE,"Countries, cities, states"
271,Logan,4,30,35,PERSON,"People, including fictional"
272,"Monday, September 6, 1915",2,0,25,DATE,Absolute or relative dates or periods
272,Bath,2,27,31,GPE,"Countries, cities, states"
272,Logan,4,0,5,PERSON,"People, including fictional"
272,Alys,4,12,16,PERSON,"People, including fictional"
272,Prior Park,4,31,41,LOC,"Non-GPE locations, mountain ranges, bodies of water"
272,Barbara,4,99,106,PERSON,"People, including fictional"
272,Nanny,4,111,116,PERSON,"People, including fictional"
272,London,4,124,130,GPE,"Countries, cities, states"
272,Barbara,4,131,138,PERSON,"People, including fictional"
273,"Tuesday, September 7, 1915",2,0,26,DATE,Absolute or relative dates or periods
273,Bath,2,28,32,GPE,"Countries, cities, states"
273,Cairns,3,20,26,PERSON,"People, including fictional"
273,Farleigh House,3,28,42,FAC,"Buildings, airports, highways, bridges, etc."
273,Newbolts,3,56,64,PERSON,"People, including fictional"
273,Hope,3,74,78,PERSON,"People, including fictional"
273,Bath,3,83,87,GPE,"Countries, cities, states"
273,Cairns,3,110,116,PERSON,"People, including fictional"
274,"Wednesday, September 8, 1915",2,0,28,DATE,Absolute or relative dates or periods
274,Bath,2,30,34,GPE,"Countries, cities, states"
274,Mary Stewart,4,26,38,PERSON,"People, including fictional"
274,Cairns,4,48,54,PERSON,"People, including fictional"
275,"Thursday, September 9, 1915",2,0,27,DATE,Absolute or relative dates or periods
275,Bath,2,29,33,GPE,"Countries, cities, states"
275,Cheddar Gorge,3,16,29,LOC,"Non-GPE locations, mountain ranges, bodies of water"
275,Wells,3,34,39,LOC,"Non-GPE locations, mountain ranges, bodies of water"
275,Strachie,3,63,71,PERSON,"People, including fictional"
275,Sutton Court,3,92,104,FAC,"Buildings, airports, highways, bridges, etc."
276,"Friday, September 10, 1915",2,0,26,DATE,Absolute or relative dates or periods
276,Bath,2,28,32,GPE,"Countries, cities, states"
276,Alys,4,0,4,PERSON,"People, including fictional"
276,Hope,4,23,27,PERSON,"People, including fictional"
276,Peto,4,35,39,PERSON,"People, including fictional"
276,Iford Manor,4,52,63,FAC,"Buildings, airports, highways, bridges, etc."
276,Italian,4,85,92,NORP,Nationalities or religious or political groups
277,"Saturday, September 11, 1915",2,0,28,DATE,Absolute or relative dates or periods
277,London,2,30,36,GPE,"Countries, cities, states"
277,Ray,4,11,14,PERSON,"People, including fictional"
277,Barbara,4,16,23,PERSON,"People, including fictional"
277,McCarthys,4,52,61,PERSON,"People, including fictional"
278,"Sunday, September 12, 1915",2,0,26,DATE,Absolute or relative dates or periods
278,London,2,28,34,GPE,"Countries, cities, states"
